Date,Product Name & Brand,Past Week Sales,Weather Pattern,Event,Event_Impact_Level,Promotions (Discount),Competitor Action (Discount),Advertising,Economic Indicator,Store Location,Sales in Week (Target)
2023-08-20,Tamarind Paste,2066,Sunny,Durga Puja,3,0,20,Low,5,Jalandhar,2150
2023-08-20,Ready-to-eat Curry Packs,1731,Windy,Diwali,3,20,10,High,3,Jaipur,2010
2023-08-20,Parle-G Biscuits,2733,Cloudy,Independence Day,3,5,10,Medium,3,Jalandhar,2825
2023-08-20,Thums Up,2618,Windy,Diwali,3,0,15,Medium,4,Tirupati,2723
2023-08-20,Frooti,2860,Windy,Guru Nanak Jayanti,3,0,5,Low,3,Jalandhar,2899
2023-08-20,Hajmola Tablets,2068,Rainy,Holi,3,15,10,Medium,5,Meerut,2404
2023-08-20,Haldiram's Namkeen,2397,Rainy,Eid-ul-Fitr,3,20,0,Low,3,Ludhiana,2711
2023-08-20,Chyawanprash,2914,Rainy,Pongal,2,15,0,Medium,5,Bangalore,3168
2023-08-27,Basmati Rice,1313,Windy,Republic Day,3,20,20,Low,4,Jaipur,1609
2023-08-27,Turmeric Powder,1270,Windy,Christmas,3,15,5,High,3,Lucknow,1618
2023-08-27,Red Chilli Powder,2681,Windy,Eid-ul-Fitr,3,15,0,High,5,Amritsar,2932
2023-08-27,Cumin Seeds,1416,Windy,Regional Festival,2,10,5,Medium,3,Aurangabad,1656
2023-08-27,Coriander Powder,1474,Cloudy,Raksha Bandhan,2,10,10,High,4,Ludhiana,1666
2023-08-27,Garam Masala,2464,Rainy,Gudi Padwa,2,20,15,Low,3,Karnal,2686
2023-08-27,Toor Dal,2418,Windy,Regional Festival,2,0,15,Medium,3,Chandigarh,2386
2023-08-27,Chana Dal,1252,Cloudy,Eid-ul-Adha,3,15,5,Medium,3,Vijayawada,1558
2023-08-27,Urad Dal,2490,Rainy,Onam,2,5,20,Medium,5,Vizag ,2573
2023-08-27,Moong Dal,2564,Rainy,Durga Puja,3,10,5,High,4,Vijayawada,2703
2023-08-27,Jaggery,2539,Cloudy,Holi,3,15,5,Medium,5,Tirupati,2768
2023-08-27,Ghee,2508,Rainy,Regional Festival,2,5,10,Low,5,Aurangabad,2594
2023-08-27,Paneer,1949,Sunny,Gudi Padwa,2,10,10,High,3,Vizag ,2048
2023-08-27,Coconut Oil,1907,Windy,Diwali,3,5,0,Medium,3,Vijayawada,2136
2023-08-27,Mustard Oil,1976,Cloudy,Guru Nanak Jayanti,3,5,10,High,5,Jaipur,2117
2023-08-27,Aam Papad,1972,Cloudy,Christmas,3,0,0,Medium,3,Jalandhar,2112
2023-08-27,Mango Pickle,1559,Cloudy,Eid-ul-Fitr,3,20,5,Medium,4,Meerut,1900
2023-08-27,Papad,2391,Cloudy,Holi,3,0,15,Low,3,Bangalore,2454
2023-08-27,Idli Rice,1120,Sunny,Sunday,1,15,0,Medium,5,Bhopal,1396
2023-08-27,Sambar Powder,2094,Windy,Eid-ul-Fitr,3,20,10,Medium,3,Vizag ,2371
2023-08-27,Aloo Bhujia,1534,Sunny,Eid-ul-Fitr,3,20,20,High,5,Aurangabad,1729
2023-08-27,Kaju Katli,1578,Cloudy,Holi,3,15,0,High,3,Meerut,1952
2023-08-27,Besan,2077,Cloudy,Eid-ul-Adha,3,20,0,Medium,5,Vijayawada,2393
2023-08-27,Aata (Wheat Flour),2907,Cloudy,Onam,2,20,15,High,3,Bhopal,3185
2023-08-27,Mango Juice,1904,Cloudy,None,0,20,20,Low,4,Karnal,2048
2023-08-27,Lemon Pickle,1820,Sunny,Regional Festival,2,10,15,High,4,Meerut,1988
2023-08-27,Coconut Chutney,2588,Sunny,Navratri,3,15,5,Medium,4,Chandigarh,2871
2023-08-27,Rasgulla,1308,Rainy,Minor Event,1,20,5,High,5,Vijayawada,1528
2023-08-27,Gulab Jamun Mix,2233,Windy,Guru Nanak Jayanti,3,5,15,Medium,5,Chandigarh,2258
2023-08-27,Lassi,2479,Windy,Minor Event,1,15,5,Medium,4,Vijayawada,2641
2023-08-27,Bhel Puri Mix,2222,Cloudy,Navratri,3,20,0,Medium,3,Vizag ,2551
2023-08-27,Pav Bhaji Masala,1878,Rainy,Navratri,3,15,0,Low,3,Hyderabad,2241
2023-08-27,Chole Masala,2903,Windy,Onam,2,10,20,Medium,4,Hyderabad,3006
2023-08-27,Tamarind Paste,2239,Cloudy,Onam,2,10,20,Low,4,Guntur,2291
2023-08-27,Ready-to-eat Curry Packs,2868,Windy,Christmas,3,5,20,High,5,Vijayawada,2984
2023-08-27,Parle-G Biscuits,2379,Cloudy,Guru Nanak Jayanti,3,0,15,Low,4,Indore,2478
2023-08-27,Thums Up,1785,Windy,Independence Day,3,5,20,High,4,Aurangabad,1905
2023-08-27,Frooti,1045,Sunny,Guru Nanak Jayanti,3,20,0,Low,4,Jaipur,1430
2023-08-27,Hajmola Tablets,1743,Rainy,Navratri,3,0,10,Medium,4,Chandigarh,1788
2023-08-27,Haldiram's Namkeen,1854,Rainy,Navratri,3,20,10,Low,3,Lucknow,2199
2023-08-27,Chyawanprash,2866,Rainy,Gudi Padwa,2,15,5,Low,5,Bangalore,3049
2023-09-03,Basmati Rice,2644,Rainy,Baisakhi,2,5,20,Medium,3,Karnal,2699
2023-09-03,Turmeric Powder,1619,Sunny,Baisakhi,2,15,5,Medium,4,Amritsar,1886
2023-09-03,Red Chilli Powder,1883,Windy,Independence Day,3,5,10,High,5,Bhopal,1941
2023-09-03,Cumin Seeds,1897,Windy,Navratri,3,0,20,High,3,Jalandhar,1987
2023-09-03,Coriander Powder,2308,Windy,Makar Sankranti,2,10,10,Medium,4,Bhopal,2493
2023-09-03,Garam Masala,2383,Sunny,Christmas,3,5,5,Medium,5,Kochi,2641
2023-09-03,Toor Dal,1012,Cloudy,Pongal,2,0,0,Low,3,Lucknow,1158
2023-09-03,Chana Dal,1761,Windy,Diwali,3,0,0,Medium,5,Kochi,1897
2023-09-03,Urad Dal,2925,Cloudy,Eid-ul-Fitr,3,15,20,High,4,Lucknow,3087
2023-09-03,Moong Dal,1235,Windy,Makar Sankranti,2,15,20,Low,4,Guntur,1472
2023-09-03,Jaggery,1350,Cloudy,Minor Event,1,20,10,Medium,3,Bangalore,1462
2023-09-03,Ghee,1292,Sunny,Onam,2,20,5,High,4,Vizag ,1534
2023-09-03,Paneer,1763,Cloudy,Diwali,3,5,5,High,4,Aurangabad,1852
2023-09-03,Coconut Oil,1149,Rainy,Guru Nanak Jayanti,3,20,0,High,4,Jalandhar,1505
2023-09-03,Mustard Oil,1491,Windy,Baisakhi,2,0,20,Low,3,Sangli,1490
2023-09-03,Aam Papad,1216,Rainy,Minor Event,1,15,20,High,3,Ludhiana,1335
2023-09-03,Mango Pickle,1434,Cloudy,Eid-ul-Fitr,3,15,15,High,4,Rajahmundry,1730
2023-09-03,Papad,2599,Sunny,Guru Nanak Jayanti,3,10,0,Low,5,Tirupati,2880
2023-09-03,Idli Rice,2191,Rainy,Eid-ul-Adha,3,20,20,Low,3,Rajahmundry,2481
2023-09-03,Sambar Powder,2144,Cloudy,Diwali,3,5,15,Low,3,Vizag ,2202
2023-09-03,Aloo Bhujia,2092,Sunny,Onam,2,0,0,Low,5,Guntur,2252
2023-09-03,Kaju Katli,2408,Windy,Navratri,3,0,0,High,3,Guntur,2470
2023-09-03,Besan,2506,Rainy,Christmas,3,10,0,Medium,4,Lucknow,2806
2023-09-03,Aata (Wheat Flour),2065,Rainy,Holi,3,10,15,High,5,Jaipur,2196
2023-09-03,Mango Juice,1757,Windy,Christmas,3,20,5,Medium,4,Aurangabad,2000
2023-09-03,Lemon Pickle,2104,Sunny,Durga Puja,3,5,20,Medium,4,Jalandhar,2253
2023-09-03,Coconut Chutney,2729,Windy,Pongal,2,0,20,Medium,4,Ludhiana,2804
2023-09-03,Rasgulla,1033,Sunny,Raksha Bandhan,2,5,20,Medium,4,Kochi,990
2023-09-03,Gulab Jamun Mix,2887,Windy,Eid-ul-Fitr,3,5,0,Low,4,Jaipur,3088
2023-09-03,Lassi,1705,Rainy,Raksha Bandhan,2,20,15,High,4,Lucknow,1970
2023-09-03,Bhel Puri Mix,1676,Rainy,Republic Day,3,5,0,High,3,Kochi,1946
2023-09-03,Pav Bhaji Masala,2278,Windy,Regional Festival,2,5,15,High,5,Vijayawada,2349
2023-09-03,Chole Masala,2326,Rainy,Christmas,3,20,5,High,3,Ludhiana,2608
2023-09-03,Tamarind Paste,2687,Sunny,Gudi Padwa,2,20,15,High,3,Ludhiana,2939
2023-09-03,Ready-to-eat Curry Packs,2919,Sunny,Pongal,2,20,0,Low,5,Tirupati,3269
2023-09-03,Parle-G Biscuits,2686,Cloudy,Christmas,3,15,10,High,4,Bhopal,2905
2023-09-03,Thums Up,2656,Cloudy,Guru Nanak Jayanti,3,20,0,Medium,3,Rajahmundry,3014
2023-09-03,Frooti,1299,Sunny,Eid-ul-Adha,3,10,0,High,4,Tirupati,1595
2023-09-03,Hajmola Tablets,2392,Rainy,Eid-ul-Adha,3,5,20,Medium,4,Indore,2558
2023-09-03,Haldiram's Namkeen,1857,Windy,None,0,20,10,Medium,5,Ludhiana,1961
2023-09-03,Chyawanprash,1307,Sunny,Guru Nanak Jayanti,3,15,20,High,4,Vizag ,1544
2023-09-10,Basmati Rice,2327,Windy,None,0,10,5,High,4,Lucknow,2330
2023-09-10,Turmeric Powder,1369,Windy,Pongal,2,5,5,Low,4,Tirupati,1414
2023-09-10,Red Chilli Powder,1833,Rainy,Minor Event,1,0,20,Low,4,Guntur,1795
2023-09-10,Cumin Seeds,2866,Windy,Sunday,1,5,15,Low,3,Jaipur,2915
2023-09-10,Coriander Powder,1200,Rainy,Diwali,3,0,0,Low,4,Jaipur,1447
2023-09-10,Garam Masala,2065,Cloudy,Holi,3,0,15,High,3,Tirupati,2162
2023-09-10,Toor Dal,2924,Windy,None,0,20,20,High,4,Karnal,2947
2023-09-10,Chana Dal,1910,Sunny,Diwali,3,15,10,Low,4,Karnal,2110
2023-09-10,Urad Dal,1872,Windy,Gudi Padwa,2,10,0,Low,5,Rajahmundry,2089
2023-09-10,Moong Dal,2960,Windy,Sunday,1,0,10,Low,3,Sangli,2936
2023-09-10,Jaggery,2307,Sunny,Baisakhi,2,15,15,High,4,Amritsar,2502
2023-09-10,Ghee,1585,Rainy,Eid-ul-Adha,3,15,10,Medium,3,Guntur,1829
2023-09-10,Paneer,1369,Rainy,Independence Day,3,10,0,Low,4,Meerut,1585
2023-09-10,Coconut Oil,1396,Rainy,Eid-ul-Adha,3,20,5,Low,3,Vijayawada,1748
2023-09-10,Mustard Oil,1620,Rainy,Eid-ul-Fitr,3,10,10,Medium,4,Bangalore,1891
2023-09-10,Aam Papad,1658,Rainy,Independence Day,3,0,20,Medium,5,Jaipur,1778
2023-09-10,Mango Pickle,1361,Rainy,Christmas,3,15,10,Low,3,Kochi,1513
2023-09-10,Papad,1787,Windy,Onam,2,10,5,High,4,Bangalore,2000
2023-09-10,Idli Rice,2435,Windy,Makar Sankranti,2,20,10,High,4,Kochi,2733
2023-09-10,Sambar Powder,2370,Cloudy,Navratri,3,20,20,Medium,3,Lucknow,2579
2023-09-10,Aloo Bhujia,2562,Windy,Baisakhi,2,10,5,Medium,5,Meerut,2740
2023-09-10,Kaju Katli,1119,Windy,Baisakhi,2,10,10,Medium,5,Guntur,1313
2023-09-10,Besan,2073,Rainy,Onam,2,20,20,Medium,4,Vijayawada,2326
2023-09-10,Aata (Wheat Flour),2955,Sunny,Regional Festival,2,20,0,Low,5,Indore,3224
2023-09-10,Mango Juice,1035,Sunny,Independence Day,3,20,0,Medium,3,Rajahmundry,1441
2023-09-10,Lemon Pickle,1396,Windy,Eid-ul-Adha,3,5,15,Medium,3,Lucknow,1594
2023-09-10,Coconut Chutney,2765,Sunny,Onam,2,0,20,Low,4,Tirupati,2731
2023-09-10,Rasgulla,1148,Windy,Independence Day,3,0,15,Low,5,Rajahmundry,1149
2023-09-10,Gulab Jamun Mix,1262,Windy,Diwali,3,5,5,Medium,3,Indore,1443
2023-09-10,Lassi,2203,Windy,Diwali,3,10,0,Low,4,Bhopal,2504
2023-09-10,Bhel Puri Mix,2114,Windy,Guru Nanak Jayanti,3,10,20,High,4,Karnal,2249
2023-09-10,Pav Bhaji Masala,1592,Cloudy,Diwali,3,5,10,High,4,Rajahmundry,1711
2023-09-10,Chole Masala,2663,Rainy,Makar Sankranti,2,0,10,High,3,Vijayawada,2797
2023-09-10,Tamarind Paste,1600,Sunny,Christmas,3,5,10,Low,5,Chandigarh,1786
2023-09-10,Ready-to-eat Curry Packs,2204,Cloudy,Onam,2,10,10,Low,3,Bangalore,2397
2023-09-10,Parle-G Biscuits,1441,Windy,Eid-ul-Fitr,3,5,0,Medium,3,Vijayawada,1613
2023-09-10,Thums Up,1934,Cloudy,Minor Event,1,5,0,Medium,5,Kochi,1958
2023-09-10,Frooti,2951,Sunny,Holi,3,5,5,Medium,3,Guntur,3131
2023-09-10,Hajmola Tablets,2931,Rainy,Minor Event,1,5,20,High,4,Rajahmundry,2873
2023-09-10,Haldiram's Namkeen,1114,Cloudy,Makar Sankranti,2,20,15,High,3,Vijayawada,1393
2023-09-10,Chyawanprash,2735,Rainy,Regional Festival,2,0,5,High,5,Jalandhar,2789
2023-09-17,Basmati Rice,1612,Sunny,Pongal,2,5,20,Low,4,Bangalore,1656
2023-09-17,Turmeric Powder,2626,Sunny,Guru Nanak Jayanti,3,15,10,Medium,5,Hyderabad,2778
2023-09-17,Red Chilli Powder,2878,Rainy,Pongal,2,0,0,Low,3,Sangli,2966
2023-09-17,Cumin Seeds,2026,Sunny,Guru Nanak Jayanti,3,5,20,Low,3,Vizag ,2027
2023-09-17,Coriander Powder,1894,Cloudy,Christmas,3,20,20,High,4,Rajahmundry,2075
2023-09-17,Garam Masala,1721,Sunny,Onam,2,5,15,Medium,3,Sangli,1883
2023-09-17,Toor Dal,2875,Rainy,Eid-ul-Fitr,3,0,20,Medium,3,Hyderabad,2872
2023-09-17,Chana Dal,2579,Windy,Navratri,3,5,15,Low,5,Rajahmundry,2708
2023-09-17,Urad Dal,1015,Sunny,Navratri,3,15,0,Medium,4,Tirupati,1305
2023-09-17,Moong Dal,2428,Sunny,Guru Nanak Jayanti,3,0,5,Medium,4,Jaipur,2488
2023-09-17,Jaggery,1029,Windy,Independence Day,3,5,15,Low,3,Amritsar,1168
2023-09-17,Ghee,1996,Windy,Diwali,3,20,20,High,4,Ludhiana,2217
2023-09-17,Paneer,2586,Cloudy,None,0,15,10,Low,5,Rajahmundry,2650
2023-09-17,Coconut Oil,2996,Cloudy,Gudi Padwa,2,5,10,Medium,3,Jalandhar,3043
2023-09-17,Mustard Oil,2811,Cloudy,Baisakhi,2,0,15,Low,5,Bangalore,2804
2023-09-17,Aam Papad,2141,Cloudy,Diwali,3,0,5,High,5,Ludhiana,2314
2023-09-17,Mango Pickle,2317,Sunny,Makar Sankranti,2,15,0,Low,4,Indore,2609
2023-09-17,Papad,2706,Cloudy,Makar Sankranti,2,0,10,Low,5,Hyderabad,2732
2023-09-17,Idli Rice,2619,Rainy,Makar Sankranti,2,0,0,Low,5,Rajahmundry,2628
2023-09-17,Sambar Powder,2382,Cloudy,Guru Nanak Jayanti,3,15,5,Low,5,Rajahmundry,2748
2023-09-17,Aloo Bhujia,2592,Windy,Eid-ul-Adha,3,15,5,Low,3,Ludhiana,2800
2023-09-17,Kaju Katli,1328,Sunny,Raksha Bandhan,2,10,0,High,5,Vizag ,1505
2023-09-17,Besan,1374,Rainy,Onam,2,10,20,High,5,Jalandhar,1545
2023-09-17,Aata (Wheat Flour),2088,Windy,Diwali,3,5,5,High,5,Tirupati,2357
2023-09-17,Mango Juice,2491,Cloudy,Sunday,1,20,20,Low,4,Tirupati,2634
2023-09-17,Lemon Pickle,1158,Sunny,Makar Sankranti,2,20,5,High,3,Jaipur,1344
2023-09-17,Coconut Chutney,2294,Cloudy,None,0,5,5,Low,5,Kochi,2332
2023-09-17,Rasgulla,2385,Rainy,Sunday,1,0,15,Medium,4,Amritsar,2405
2023-09-17,Gulab Jamun Mix,2487,Sunny,Pongal,2,10,5,Medium,3,Meerut,2695
2023-09-17,Lassi,2525,Sunny,Eid-ul-Fitr,3,20,20,Medium,4,Bangalore,2734
2023-09-17,Bhel Puri Mix,2391,Cloudy,Minor Event,1,20,5,Medium,4,Bhopal,2533
2023-09-17,Pav Bhaji Masala,1375,Cloudy,Gudi Padwa,2,5,20,Medium,4,Sangli,1431
2023-09-17,Chole Masala,2084,Windy,Republic Day,3,15,20,Medium,4,Ludhiana,2352
2023-09-17,Tamarind Paste,2017,Rainy,Makar Sankranti,2,15,10,Medium,5,Chandigarh,2124
2023-09-17,Ready-to-eat Curry Packs,2380,Sunny,Eid-ul-Fitr,3,10,0,Medium,3,Sangli,2591
2023-09-17,Parle-G Biscuits,2138,Cloudy,Regional Festival,2,15,20,Medium,5,Guntur,2363
2023-09-17,Thums Up,2360,Sunny,Raksha Bandhan,2,10,10,Medium,4,Ludhiana,2532
2023-09-17,Frooti,1065,Sunny,Minor Event,1,10,20,Medium,5,Bhopal,1089
2023-09-17,Hajmola Tablets,2740,Rainy,Pongal,2,10,20,High,4,Ludhiana,2909
2023-09-17,Haldiram's Namkeen,1683,Windy,Makar Sankranti,2,10,0,Medium,4,Vijayawada,1933
2023-09-17,Chyawanprash,1052,Cloudy,Raksha Bandhan,2,0,20,High,3,Guntur,1116
2023-09-24,Basmati Rice,1745,Windy,Eid-ul-Adha,3,5,20,Medium,5,Amritsar,1925
2023-09-24,Turmeric Powder,2059,Cloudy,Raksha Bandhan,2,5,20,Low,4,Hyderabad,2139
2023-09-24,Red Chilli Powder,2851,Windy,Guru Nanak Jayanti,3,5,20,High,3,Jalandhar,2943
2023-09-24,Cumin Seeds,1793,Rainy,Christmas,3,20,10,Low,5,Vijayawada,2013
2023-09-24,Coriander Powder,2630,Windy,Sunday,1,15,10,High,4,Bhopal,2702
2023-09-24,Garam Masala,1977,Sunny,Independence Day,3,0,15,Low,5,Ludhiana,2126
2023-09-24,Toor Dal,2329,Sunny,Guru Nanak Jayanti,3,10,10,Low,5,Bangalore,2506
2023-09-24,Chana Dal,1768,Rainy,Minor Event,1,15,15,High,5,Bangalore,1896
2023-09-24,Urad Dal,2020,Sunny,Regional Festival,2,20,15,High,5,Meerut,2286
2023-09-24,Moong Dal,2553,Cloudy,Eid-ul-Adha,3,0,5,Low,4,Rajahmundry,2663
2023-09-24,Jaggery,2029,Sunny,Christmas,3,5,20,Medium,3,Jalandhar,2113
2023-09-24,Ghee,1748,Windy,Regional Festival,2,15,0,High,4,Vijayawada,1926
2023-09-24,Paneer,2561,Cloudy,Onam,2,20,20,Medium,3,Jaipur,2666
2023-09-24,Coconut Oil,1747,Windy,Independence Day,3,15,10,High,5,Rajahmundry,2088
2023-09-24,Mustard Oil,1254,Cloudy,Holi,3,5,10,Low,3,Chandigarh,1434
2023-09-24,Aam Papad,2268,Cloudy,Independence Day,3,15,15,High,3,Indore,2472
2023-09-24,Mango Pickle,2265,Windy,Navratri,3,20,0,High,3,Jaipur,2646
2023-09-24,Papad,1457,Rainy,Eid-ul-Adha,3,10,15,Medium,5,Aurangabad,1593
2023-09-24,Idli Rice,2082,Sunny,Onam,2,0,0,Low,3,Amritsar,2200
2023-09-24,Sambar Powder,1479,Windy,Republic Day,3,5,10,High,5,Jalandhar,1662
2023-09-24,Aloo Bhujia,1824,Rainy,Raksha Bandhan,2,5,0,High,4,Vizag ,1990
2023-09-24,Kaju Katli,2956,Rainy,Makar Sankranti,2,15,20,High,3,Vijayawada,3177
2023-09-24,Besan,2443,Cloudy,Durga Puja,3,20,0,Medium,3,Jalandhar,2809
2023-09-24,Aata (Wheat Flour),2503,Windy,None,0,0,0,Low,3,Indore,2468
2023-09-24,Mango Juice,1062,Sunny,Durga Puja,3,15,0,Low,3,Ludhiana,1425
2023-09-24,Lemon Pickle,1195,Cloudy,Republic Day,3,15,5,Medium,3,Amritsar,1394
2023-09-24,Coconut Chutney,2080,Rainy,Regional Festival,2,5,20,Medium,5,Jaipur,2193
2023-09-24,Rasgulla,2094,Cloudy,Minor Event,1,10,5,Low,5,Lucknow,2271
2023-09-24,Gulab Jamun Mix,2865,Cloudy,Independence Day,3,5,15,High,3,Bangalore,3015
2023-09-24,Lassi,2465,Rainy,Holi,3,20,15,High,4,Rajahmundry,2811
2023-09-24,Bhel Puri Mix,1617,Sunny,Onam,2,5,15,Low,3,Rajahmundry,1613
2023-09-24,Pav Bhaji Masala,2102,Cloudy,Gudi Padwa,2,0,0,Medium,5,Bhopal,2287
2023-09-24,Chole Masala,2104,Windy,Pongal,2,20,15,Low,3,Lucknow,2333
2023-09-24,Tamarind Paste,2780,Sunny,Makar Sankranti,2,15,0,Medium,4,Vijayawada,3069
2023-09-24,Ready-to-eat Curry Packs,2654,Cloudy,Baisakhi,2,20,5,High,3,Hyderabad,3026
2023-09-24,Parle-G Biscuits,2126,Sunny,None,0,0,15,Medium,4,Chandigarh,1987
2023-09-24,Thums Up,1529,Sunny,Minor Event,1,20,20,High,4,Lucknow,1635
2023-09-24,Frooti,1731,Cloudy,Sunday,1,15,20,High,3,Vijayawada,1916
2023-09-24,Hajmola Tablets,2749,Sunny,Sunday,1,0,5,Medium,5,Karnal,2742
2023-09-24,Haldiram's Namkeen,1062,Windy,Holi,3,20,5,High,5,Rajahmundry,1334
2023-09-24,Chyawanprash,2977,Sunny,Eid-ul-Adha,3,5,10,Medium,3,Rajahmundry,3163
2023-10-01,Basmati Rice,1184,Sunny,Independence Day,3,0,10,Low,4,Jalandhar,1215
2023-10-01,Turmeric Powder,1669,Rainy,Durga Puja,3,15,0,Medium,5,Guntur,2054
2023-10-01,Red Chilli Powder,1369,Cloudy,Eid-ul-Adha,3,0,15,High,5,Aurangabad,1391
2023-10-01,Cumin Seeds,1858,Sunny,Guru Nanak Jayanti,3,0,20,Low,4,Ludhiana,1823
2023-10-01,Coriander Powder,1870,Rainy,None,0,0,15,Low,3,Aurangabad,1822
2023-10-01,Garam Masala,1239,Rainy,Baisakhi,2,5,0,Low,5,Tirupati,1333
2023-10-01,Toor Dal,1311,Sunny,Eid-ul-Adha,3,20,15,Low,5,Lucknow,1538
2023-10-01,Chana Dal,2134,Cloudy,Sunday,1,15,5,Medium,3,Bhopal,2302
2023-10-01,Urad Dal,1201,Rainy,Durga Puja,3,5,15,High,4,Vijayawada,1414
2023-10-01,Moong Dal,1922,Sunny,Durga Puja,3,10,20,Medium,3,Chandigarh,2105
2023-10-01,Jaggery,2905,Cloudy,Christmas,3,15,15,Low,3,Jaipur,3223
2023-10-01,Ghee,1385,Sunny,Makar Sankranti,2,10,5,High,5,Lucknow,1474
2023-10-01,Paneer,2780,Sunny,Diwali,3,15,5,High,4,Hyderabad,2985
2023-10-01,Coconut Oil,2711,Windy,Durga Puja,3,15,0,High,4,Vijayawada,3073
2023-10-01,Mustard Oil,1041,Cloudy,Baisakhi,2,0,10,Medium,3,Meerut,1101
2023-10-01,Aam Papad,2508,Windy,Guru Nanak Jayanti,3,0,0,Medium,3,Guntur,2746
2023-10-01,Mango Pickle,1634,Rainy,Independence Day,3,5,20,Medium,5,Indore,1716
2023-10-01,Papad,2045,Sunny,Christmas,3,0,10,Low,5,Lucknow,2176
2023-10-01,Idli Rice,1394,Windy,Navratri,3,10,5,High,5,Sangli,1638
2023-10-01,Sambar Powder,1007,Sunny,Navratri,3,5,5,High,5,Guntur,1269
2023-10-01,Aloo Bhujia,1715,Rainy,Sunday,1,10,0,Low,5,Indore,1914
2023-10-01,Kaju Katli,1106,Rainy,Sunday,1,20,0,Medium,5,Sangli,1324
2023-10-01,Besan,1685,Windy,Gudi Padwa,2,20,0,Low,5,Amritsar,1974
2023-10-01,Aata (Wheat Flour),2027,Rainy,Navratri,3,20,10,High,5,Indore,2347
2023-10-01,Mango Juice,1275,Sunny,Durga Puja,3,10,20,High,3,Rajahmundry,1476
2023-10-01,Lemon Pickle,2880,Cloudy,Gudi Padwa,2,5,10,Low,3,Bhopal,3025
2023-10-01,Coconut Chutney,2043,Windy,Baisakhi,2,20,20,Medium,3,Tirupati,2208
2023-10-01,Rasgulla,1517,Rainy,Holi,3,20,20,Medium,4,Bangalore,1680
2023-10-01,Gulab Jamun Mix,1642,Cloudy,Holi,3,15,5,High,5,Bhopal,1991
2023-10-01,Lassi,2118,Cloudy,Pongal,2,0,15,High,5,Amritsar,2184
2023-10-01,Bhel Puri Mix,1464,Cloudy,Navratri,3,0,5,High,4,Lucknow,1528
2023-10-01,Pav Bhaji Masala,2214,Windy,Eid-ul-Adha,3,0,10,Medium,3,Hyderabad,2287
2023-10-01,Chole Masala,2121,Sunny,Guru Nanak Jayanti,3,15,0,Medium,5,Sangli,2392
2023-10-01,Tamarind Paste,2825,Rainy,Durga Puja,3,15,0,High,5,Ludhiana,3057
2023-10-01,Ready-to-eat Curry Packs,2345,Sunny,Gudi Padwa,2,10,10,Low,4,Lucknow,2433
2023-10-01,Parle-G Biscuits,2888,Cloudy,Christmas,3,10,20,High,4,Sangli,2976
2023-10-01,Thums Up,1488,Rainy,Baisakhi,2,20,5,Medium,4,Karnal,1690
2023-10-01,Frooti,1855,Cloudy,Republic Day,3,15,0,Low,4,Hyderabad,2138
2023-10-01,Hajmola Tablets,2732,Windy,Regional Festival,2,5,20,Medium,5,Lucknow,2853
2023-10-01,Haldiram's Namkeen,2331,Sunny,Durga Puja,3,15,5,High,3,Ludhiana,2701
2023-10-01,Chyawanprash,1911,Rainy,Baisakhi,2,20,15,Low,4,Tirupati,2070
2023-10-08,Basmati Rice,2675,Sunny,Raksha Bandhan,2,15,20,High,4,Sangli,2807
2023-10-08,Turmeric Powder,1024,Cloudy,Guru Nanak Jayanti,3,15,0,Medium,4,Rajahmundry,1417
2023-10-08,Red Chilli Powder,1689,Sunny,Republic Day,3,20,10,Low,5,Vijayawada,2087
2023-10-08,Cumin Seeds,1363,Windy,Christmas,3,5,10,High,4,Karnal,1429
2023-10-08,Coriander Powder,1035,Cloudy,Minor Event,1,15,10,High,5,Hyderabad,1148
2023-10-08,Garam Masala,2578,Sunny,Makar Sankranti,2,20,0,Medium,3,Jalandhar,2958
2023-10-08,Toor Dal,1615,Rainy,Holi,3,5,10,High,5,Vijayawada,1780
2023-10-08,Chana Dal,2871,Cloudy,Onam,2,20,15,Low,5,Vijayawada,3175
2023-10-08,Urad Dal,2180,Cloudy,Baisakhi,2,5,20,Medium,5,Sangli,2167
2023-10-08,Moong Dal,1105,Windy,None,0,20,5,High,5,Chandigarh,1310
2023-10-08,Jaggery,1368,Windy,Gudi Padwa,2,20,20,Medium,3,Chandigarh,1645
2023-10-08,Ghee,1583,Sunny,Eid-ul-Adha,3,15,15,Low,3,Ludhiana,1734
2023-10-08,Paneer,2681,Rainy,Raksha Bandhan,2,15,20,High,3,Meerut,2850
2023-10-08,Coconut Oil,1811,Sunny,Regional Festival,2,15,5,Low,5,Amritsar,2042
2023-10-08,Mustard Oil,1154,Rainy,Christmas,3,0,0,Medium,3,Bhopal,1216
2023-10-08,Aam Papad,2323,Windy,Sunday,1,5,20,Low,3,Jalandhar,2328
2023-10-08,Mango Pickle,1592,Windy,Republic Day,3,5,10,High,5,Aurangabad,1741
2023-10-08,Papad,2349,Rainy,Onam,2,0,20,Low,5,Ludhiana,2396
2023-10-08,Idli Rice,1605,Windy,Diwali,3,0,5,Medium,4,Bangalore,1671
2023-10-08,Sambar Powder,1627,Sunny,Diwali,3,0,10,Medium,5,Vijayawada,1675
2023-10-08,Aloo Bhujia,1694,Sunny,None,0,15,5,Medium,5,Jaipur,1799
